filename,file_size,file_size_bytes,creation_date,original_path,full_path,file_extension,category,primary_type,mime_type,encoding,intelligent_category,confidence_score,description,key_concepts,content_hash,lines_of_code,complexity_score,predicted_business_value,integration_potential,integration_targets,estimated_effort,maturity_level,roi_potential,agent_affinity,skill_affinity,command_related,dependencies,dependents,agent_tier,last_modified,modification_count,moved_from,status,last_scan_date,documentation_score,test_coverage,code_standards,security_score,accessibility_score,related_files,tags,ownership,last_reviewed,review_status
content-consolidator.md,11.00 KB,11269,08-06-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/content-consolidator.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: content-consolidator.md,"Use,Works,You,Content,Consolidation",1199a855a6cc6e61,410,0.0,0.82,True,"agents,skills,hooks,mcp-server",medium,production,0.74,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,08-06-26 20:44,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
rapid-prototyper.md,4.85 KB,4968,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/rapid-prototyper.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: rapid-prototyper.md,"Use,Trigger,You,Your,agent",19a01dd0f5b2edad,94,0.0,0.54,False,,low,production,0.48,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
ai-engineer.md,4.17 KB,4268,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/ai-engineer.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: ai-engineer.md,"Use,You,Your,agent,integration",e315967a72e07ff6,104,0.0,0.55,False,,low,production,0.49,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
consolidator-agent.md,760.00 B,760,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/consolidator-agent.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: consolidator-agent.md,"Specialized,Does,You,Consolidation,Specialist",3e9b95f6aca32ea1,19,0.0,0.47,False,,low,production,0.42,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
cleanup-manifest.csv,123.00 B,123,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/cleanup-manifest.csv,.csv,csv,csv,text/csv,utf-8,skill,0.95,Skill module: cleanup-manifest.csv,"Users,Moved,agent",43297ec2b94fbb6b,0,0.0,0.68,True,,low,production,0.61,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.0,,production,studio-coach,,pending
README.md,4.68 KB,4790,08-06-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/README.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: README.md,"Agents,Documented,August,Agent,Each",e6acaa782a4c904e,97,0.0,0.54,False,,low,production,0.48,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,08-06-26 17:38,0,,stable,08-08-26,0.85,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
project-shipper.md,6.68 KB,6837,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/project-shipper.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: project-shipper.md,"Trigger,You,Your,agent,hook",adca89c4120f87b8,154,0.0,0.59,False,,low,production,0.53,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
integrated-evolution.md,3.89 KB,3982,08-06-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/integrated-evolution.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: integrated-evolution.md,"Use,Cursor,Codex,Claude,Good",039fc488245f741c,108,0.0,0.55,False,,low,production,0.49,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,08-06-26 20:44,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
context-fetcher.md,2.78 KB,2845,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/context-fetcher.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: context-fetcher.md,"Efficiently,Use,You,Your,mcp",08ee44aceebe1b92,54,0.0,0.5,False,,low,production,0.45,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
seo-keyword-analyst.md,3.40 KB,3480,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/seo-keyword-analyst.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: seo-keyword-analyst.md,"Use,Activates,You,Your",c17c91a0ea462b75,52,0.0,0.5,False,,low,production,0.45,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
context-handoff-compiler.md,4.19 KB,4286,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/context-handoff-compiler.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: context-handoff-compiler.md,"Use,Activates,You,Your,When",b7dc0e81262d6c12,64,0.0,0.51,False,,low,production,0.46,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
frontend-architect.md,2.39 KB,2444,08-06-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/frontend-architect.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: frontend-architect.md,"Use,Architecture,Frontend,Architect,Persona",0c608aead5243aa5,69,0.0,0.51,False,,low,production,0.46,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,08-06-26 20:44,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
revenue-optimizer.md,10.36 KB,10612,08-06-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/revenue-optimizer.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: revenue-optimizer.md,"Use,Gumroad,Strategy,You,Revenue",f072334691519ec1,347,0.0,0.76,True,"agents,skills,hooks,mcp-server",medium,production,0.69,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,08-06-26 20:44,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
xeo-strategist.md,8.15 KB,8342,08-06-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/xeo-strategist.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: xeo-strategist.md,"Use,Triple,Crown,Strategic,You",0898137a25266b26,226,0.0,0.66,True,,medium,production,0.59,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,08-06-26 20:45,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
MANIFEST.csv,6.76 KB,6922,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/MANIFEST.csv,.csv,csv,csv,text/csv,utf-8,skill,0.95,Skill module: MANIFEST.csv,"agent,workflow,automation,knowledge",24e518a0881b4c65,0,0.0,0.68,True,,low,production,0.61,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.0,,production,studio-coach,,pending
security-engineer.md,2.52 KB,2577,08-06-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/security-engineer.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: security-engineer.md,"Use,Connect,Brings,Security,Engineer",8d0b31925ff35c66,73,0.0,0.52,False,,low,production,0.47,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,08-06-26 20:44,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
brand-guardian.md,7.39 KB,7572,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/brand-guardian.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: brand-guardian.md,"Use,You,Your,agent",3a152235e6589e96,253,0.0,0.68,True,,medium,production,0.61,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
code-review.md,2.78 KB,2848,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/code-review.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: code-review.md,"Use,You,Senior,Code,Reviewer",86834916d903ad21,47,0.0,0.49,False,,low,production,0.44,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
ui-designer.md,6.05 KB,6196,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/ui-designer.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: ui-designer.md,"Use,You,Your,agent",79ccc57321bcf95c,152,0.0,0.59,False,,low,production,0.53,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
enriched-agents.csv,129.75 KB,132860,08-08-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/enriched-agents.csv,.csv,csv,csv,text/csv,utf-8,skill,0.95,Skill module: enriched-agents.csv,"Users,Skill,Use,Structures,agent",69a4ef58216bbdcd,0,0.0,0.68,True,,low,production,0.61,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,08-08-26 03:38,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.0,,production,studio-coach,,pending
support-responder.md,6.32 KB,6470,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/support-responder.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: support-responder.md,"Use,You,Your,agent,workflow",6d481f368a201b2e,161,0.0,0.6,False,,low,production,0.54,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
workflow-optimizer.md,6.63 KB,6788,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/workflow-optimizer.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: workflow-optimizer.md,"Use,You,Your,agent,workflow",73cad482901306ee,214,0.0,0.64,True,,medium,production,0.58,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
iterm2-ecosystem-dev.md,21.91 KB,22433,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/iterm2-ecosystem-dev.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: iterm2-ecosystem-dev.md,"Use,Users,Codex,You,Python",8b6dfa0e330979e9,456,0.0,0.86,True,"agents,skills,hooks,mcp-server",medium,production,0.78,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
content-creator.md,9.10 KB,9317,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/content-creator.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: content-creator.md,"Use,This,The,Content,Creator",12554b73c605b04f,265,0.0,0.69,True,,medium,production,0.62,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
plan.md,611.00 B,611,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/plan.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: plan.md,"Create,Read,Grep,Glob,Bash",8ad7b9d38314a5ba,22,0.0,0.47,False,,low,production,0.42,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
system-architect.md,2.58 KB,2642,08-06-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/system-architect.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: system-architect.md,"Use,Evaluates,Pairs,System,Architect",efd12607d7abd8a5,69,0.0,0.51,False,,low,production,0.46,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,08-06-26 20:44,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
ai-music-video-creator.md,2.30 KB,2357,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/ai-music-video-creator.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: ai-music-video-creator.md,"You,Runway,Sora,Python,workflow",34be1d866091024f,38,0.0,0.49,False,,low,production,0.44,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
python-expert.md,2.41 KB,2465,08-06-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/python-expert.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: python-expert.md,"Use,Python,Knows,Pythonic,Goes",d19d158f712a0e26,69,0.0,0.51,False,,low,production,0.46,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,08-06-26 20:37,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
self-evolution.md,2.38 KB,2438,08-06-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/self-evolution.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: self-evolution.md,"Use,Codex,Claude,Good,Self",fe3d8ed036fad8c6,74,0.0,0.52,False,,low,production,0.47,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,08-06-26 20:44,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
joker.md,1.06 KB,1089,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/joker.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: joker.md,"Use,Specializes,You,Your,agent",210c8e284f2a2771,25,0.0,0.47,False,,low,production,0.43,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
growth-hacker.md,7.00 KB,7169,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/growth-hacker.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: growth-hacker.md,"Use,This,The,Growth,Hacker",0c52af069acd378e,219,0.0,0.65,True,,medium,production,0.58,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
twitter-engager.md,6.42 KB,6572,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/twitter-engager.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: twitter-engager.md,"Use,This,Twitter,The,agent",7f3731f98bb4b211,176,0.0,0.61,True,,low,production,0.55,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
ai-workflow-manager.md,8.44 KB,8645,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/ai-workflow-manager.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: ai-workflow-manager.md,"Use,Activates,You,Workflow,Manager",a70d170602a2e431,321,0.0,0.74,True,"agents,skills,hooks,mcp-server",medium,production,0.67,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
feedback-synthesizer.md,7.22 KB,7391,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/feedback-synthesizer.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: feedback-synthesizer.md,"Use,This,Examples,Context,Weekly",ac01039d8c000454,163,0.0,0.6,False,,low,production,0.54,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
coh-modder.md,3.32 KB,3404,08-06-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/coh-modder.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: coh-modder.md,"City,Heroes,Mac,LaunchCat,Use",bddcf36b56b223ed,57,0.0,0.5,False,,low,production,0.45,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,08-06-26 20:42,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
review.md,619.00 B,619,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/review.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: review.md,"Read,Grep,Glob,Bash",190134ea6affc9fc,22,0.0,0.47,False,,low,production,0.42,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
ecosystem-learning.md,2.71 KB,2772,08-06-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/ecosystem-learning.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: ecosystem-learning.md,"Use,Codex,Claude,Cursor,Good",8ff9ffbf98223cc4,88,0.0,0.53,False,,low,production,0.48,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,08-06-26 20:44,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
ai-xeo.md,1.20 KB,1225,08-06-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/ai-xeo.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: ai-xeo.md,"Use,Gumroad,Lemon,Squeezy,Codester",01c0f363bbe438cf,20,0.0,0.47,False,,low,production,0.42,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,08-06-26 20:44,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
studio-producer.md,6.96 KB,7129,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/studio-producer.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: studio-producer.md,"Trigger,You,Your,agent,skill",9f1b23944209b354,167,0.0,0.6,True,,low,production,0.54,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
date-checker.md,3.38 KB,3465,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/date-checker.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: date-checker.md,"Provides,Use,You,Your,agent",9d12f34e44a2410c,100,0.0,0.54,False,,low,production,0.49,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
knowledge-automation-strategist.md,5.75 KB,5889,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/knowledge-automation-strategist.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: knowledge-automation-strategist.md,"Use,Activates,You,Knowledge,Automation",28f203d561b43063,91,0.0,0.53,False,,low,production,0.48,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
ask.md,700.00 B,700,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/ask.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: ask.md,"Fast,Read,Grep,Glob,Bash",d39b1103f68c4912,27,0.0,0.48,False,,low,production,0.43,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
analytics-reporter.md,6.23 KB,6375,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/analytics-reporter.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: analytics-reporter.md,"Use,You,Your,agent",cad939dc3297438c,179,0.0,0.61,True,,low,production,0.55,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
capability-atlas.md,1.97 KB,2019,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/capability-atlas.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: capability-atlas.md,"Coordinator,You,Capability,Atlas,agent",a990a648efe18880,47,0.0,0.49,False,,low,production,0.44,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
content-organizer.md,2.62 KB,2679,08-06-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/content-organizer.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: content-organizer.md,"Use,Good,You,Content,Organization",6f2ea27b3f6e9735,38,0.0,0.49,False,,low,production,0.44,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,08-06-26 20:44,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
bots.md,7.08 KB,7251,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/bots.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: bots.md,"Here,Adult,Joke,Books,Amazon",3227c73b19772c15,67,0.0,0.51,False,,low,production,0.46,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
legal-compliance-checker.md,6.96 KB,7122,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/legal-compliance-checker.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: legal-compliance-checker.md,"Use,You,Your,agent,knowledge",1faa836562a962c9,234,0.0,0.66,True,,medium,production,0.6,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
app-store-optimizer.md,5.94 KB,6086,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/app-store-optimizer.md,.md,markdown,markdown,text/markdown,utf-8,skill,0.95,Skill module: app-store-optimizer.md,"Use,You,App,Store,Optimization",632469f587eabd54,155,0.0,0.59,False,,low,production,0.53,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance",,,,Tier-0-Canonical,07-12-26 11:41,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.85,,production,studio-coach,,pending
docs-06-21-12:39.csv,1.42 MB,1490927,07-13-26,/Users/steven/.agent-skills/agents,/Users/steven/.agent-skills/agents/docs-06-21-12:39.csv,.csv,csv,csv,text/csv,utf-8,skill,0.95,Skill module: docs-06-21-12:39.csv,"Filename,File,Size,Creation,Date",a02d6a063a0f3c8e,0,0.0,0.68,True,,low,production,0.61,"studio-coach,skill-writer,test-writer-fixer","brainstorming,writing-plans,agent-creation-guidance","activate-agents,list-skills",,,Tier-0-Canonical,06-21-26 12:39,0,,stable,08-08-26,0.5,0.0,unknown,0.85,0.0,,production,studio-coach,,pending
